title,overview,genre_id,media_type,tmdb_id,poster_path,platform_ids,vote_average,popularity,release_date,platforms
Power,"A successful New York entrepreneur lives a double life as the head of a drug empire that serves only the rich and influential, all while wanting to escape the underworld and keep his family safe.",80,tv,54650,/ctftzvyj8b0odco7EoS9VfJhf7K.jpg,[9],7.7,32.1406,,['Prime Video']
The Fall,"When the Police Service of Northern Ireland are unable to close a case after 28 days, Detective Superintendent Stella Gibson of the Metropolitan Police Service is called in to review the case. Under her new leadership, the local detectives must track down and stop a serial killer who is terrorising the city of Belfast.",80,tv,49010,/fm7nN3nUADA7JGgnFNlOWpXn1tf.jpg,[9],7.668,15.4907,,['Prime Video']
Hustle,A motley group of London con artists pull of a series of daring and intricate stings.,80,tv,3764,/xty7kinvhVH3RzMdjNQSpJj2pEm.jpg,[9],7.6,15.6929,,['Prime Video']
Spooks,"Tense drama series about the different challenges faced by the British Security Service as they work against the clock to safeguard the nation. The title is a popular colloquialism for spies, and the series follows the work of a group of MI5 officers based at the service's Thames House headquarters, in a highly secure suite of offices known as The Grid.",80,tv,4046,/5kODxCYihuM49oQWke6GfHdsRT6.jpg,[9],7.6,24.5974,,['Prime Video']
Elementary,"A modern-day drama about a crime-solving duo that cracks the NYPD's most impossible cases. Following his fall from grace in London and a stint in rehab, eccentric Sherlock escapes to Manhattan where his wealthy father forces him to live with his worst nightmare - a sober companion, Dr. Watson.",80,tv,1415,/q9dObe29W4bDpgzUfOOH3ZnzDbR.jpg,[9],7.598,45.1187,,['Prime Video']
On Call,"Traci Harmon, a veteran female training officer, and her rookie male ride-along, Alex Diaz, navigate the loss of a fellow officer and politics of modern day policing  — in the department and on the streets of Long Beach.",80,tv,236429,/dleP2tDeLpoADaDk43R3q9XXFNq.jpg,[9],7.569,10.8521,,['Prime Video']
Goliath,"Once a powerful lawyer, Billy McBride is now burned out and washed up, spending more time in a bar than a courtroom. When he reluctantly agrees to pursue a wrongful death lawsuit against the biggest client of Cooperman &amp; McBride, the massive law firm he helped create, Billy and his ragtag team uncover a vast and deadly conspiracy, pitting them all in a life or death trial against the ultimate Goliath.",80,tv,67384,/b7ygC3GRaq4xc0nkWdGnydtMfvD.jpg,[9],7.6,35.8842,,['Prime Video']
Dark Winds,"This psychological thriller follows two Navajo police officers, Leaphorn and Chee, in the 1970s Southwest as their search for clues in a grisly double murder case forces them to challenge their own spiritual beliefs and come to terms with the trauma of their pasts.",80,tv,128904,/kDlrMN0P9ByrEH2GoRbBFeZHbcf.jpg,[9],7.6,13.7182,,['Prime Video']
The Bletchley Circle,"The Bletchley Circle follows the journey of four ordinary women with extraordinary skills that helped to end World War II. Set in 1952, Susan, Millie, Lucy and Jean have returned to their normal lives, modestly setting aside the part they played in producing crucial intelligence, which helped the Allies to victory and shortened the war. When Susan discovers a hidden code behind an unsolved murder she is met by skepticism from the police. She quickly realises she can only begin to crack the murders and bring the culprit to justice with her former friends. The Bletchley Circle paints a vivid portrait of post-war Britain in this fictional tale of unsung heroes.",80,tv,59312,/xwHNf6rxtMxYdDd3g0yJ2ft33b0.jpg,[9],7.6,2.2377,,['Prime Video']
Father Brown,Father Brown is based on G. K. Chesterton's detective stories about a Catholic priest who doubles as an amateur detective in order to try and solve mysteries.,80,tv,61511,/u8LUC3O1hiEDKP2SFZK68iYqMzl.jpg,[9],7.6,29.3314,,['Prime Video']
The Men Who Built America,"Influential builders, dreamers and believers whose feats transformed the United States, a nation decaying from the inside after the Civil War, into the greatest economic and technological superpower the world had ever seen. The Men Who Built America is the story of a nation at the crossroads and of the people who catapulted it to prosperity.",99,tv,56304,/kmxok1OGUFLd2psEMzZ7mU0MjQi.jpg,[9],7.986,2.1965,,['Prime Video']
The Universe,"From the planets to the stars and out to the edge of the unknown, history and science collide in a wondrous yet deadly adventure through space and time.",99,tv,2622,/o3LhwEcm9M7B1Sq96mzCyXOtn2g.jpg,[9],7.915,10.2053,,['Prime Video']
The Walking Dead: Origins,"The Walking Dead: Origins is a series of specials exploring the journeys of the series' most celebrated characters. Each episode charts the story of the zombie apocalypse from the point of view of a single character and features new interviews and narrations from the actors that portray these iconic characters, interwoven with clips from the most pivotal moments of their journeys so far.",99,tv,129035,/6stEKYqgLBhSieTRnnZ5ShE5ZPS.jpg,[9],7.8,4.2043,,['Prime Video']
Gloria Trevi: Ellas soy yo,,99,tv,231952,/sWbTwoCTwa5VMxLXaae9qbkeOro.jpg,[9],7.8,4.4524,,['Prime Video']
Súbete a mi moto,The Story behind the the iconic boy band Menudo according to the creator and manager of the band,99,tv,111119,/eHbHQ1FdcVGXftkztSHB06n4xKm.jpg,[9],7.549,1.6464,,['Prime Video']
The Curse of Oak Island,Follow brothers Marty and Rick Lagina through their effort to find the speculated - and as of yet undiscovered - buried treasure believed to have been concealed through extraordinary means on Oak Island.,99,tv,60603,/gtkxUUmHDF31iDUOlxQqUXmiU71.jpg,[9],7.4,64.6459,,['Prime Video']
Seduced: Inside the NXIVM Cult,This four-part documentary series follows the story of India Oxenberg's perilous journey through the dark and criminal world of the notorious self-help-group-turned-sex-slave-cult NXIVM.,99,tv,111647,/2algVl1riUbFcFBxxy1Ops6FNM7.jpg,[9],7.1,0.9326,,['Prime Video']
NOVA,"PBS' premier science series helps viewers of all ages explore the science behind the headlines. Along the way, NOVA demystifies science and technology, and highlights the people involved in scientific pursuits.",99,tv,3562,/giUBXYnDAaJgNqA6iE3BMVE2EHp.jpg,[9],6.91,85.8857,,['Prime Video']
The Chosen,The life of Christ through the eyes of those who encountered him called The Chosen.,18,tv,85077,/fc6FqGatySnYSNYg2U4HQeZfoeV.jpg,[9],8.638,91.9868,,['Prime Video']
The Originals,"A spin-off from The Vampire Diaries and set in New Orleans, The Originals centers on the Mikaelson siblings, otherwise known as the world's original vampires: Klaus, Elijah, and Rebekah. Now Klaus must take down his protégé, Marcel, who is now in charge of New Orleans, in order to re-take his city, as he originally built New Orleans. Klaus departed from the city after being chased down by his father Mikael, while it was being constructed and Marcel took charge. As Klaus has returned after many years, his ego has provoked him to become the king of the city. ""Every King needs an heir"" says Klaus, accepting the unborn child. The child is a first to be born to a hybrid and a werewolf.",18,tv,46896,/2llbXc2BOkLkBGgcNJCRbrWedUO.jpg,[9],8.595,67.4731,,['Prime Video']
Maxton Hall - The World Between Us,"When Ruby unwittingly witnesses an explosive secret at Maxton Hall private school, the arrogant millionaire heir James Beaufort has to deal with the quick-witted scholarship student for better or worse: He is determined to silence Ruby. Their passionate exchange of words unexpectedly ignites a spark...",18,tv,250670,/slKAbvY2CjAIyJFqoLSh1WICzg6.jpg,[9],8.401,29.8827,,['Prime Video']
Death's Game,"At the brink of going to hell, Yee-jae must cycle through twelve separate lives and twelve separate deaths in this reincarnation drama.",18,tv,218230,/fS4i7HHi1NNksTdAT8Vrvz9O161.jpg,[9],8.377,17.4788,,['Prime Video']
Grimm,"After Portland homicide detective Nick Burkhardt discovers he's descended from an elite line of criminal profilers known as ""Grimms,"" he increasingly finds his responsibilities as a detective at odds with his new responsibilities as a Grimm.",18,tv,39351,/iOptnt1QHi6bIHmOq6adnZTV0bU.jpg,[9],8.264,81.3749,,['Prime Video']
Pride and Prejudice,"Set in England in the early 19th century, Pride and Prejudice tells the story of Mr and Mrs Bennet's five unmarried daughters after the rich and eligible Mr Bingley and his status-conscious friend, Mr Darcy, have moved into their neighbourhood. While Bingley takes an immediate liking to the eldest Bennet daughter, Jane, Darcy has difficulty adapting to local society and repeatedly clashes with the second-eldest Bennet daughter, Elizabeth.",18,tv,1457,/7od3Mob2qu5lL1l5RsdV6xuEquw.jpg,[9],8.235,13.1596,,['Prime Video']
Outlander,"The story of Claire Randall, a married combat nurse from 1945 who is mysteriously swept back in time to 1743, where she is immediately thrown into an unknown world where her life is threatened. When she is forced to marry Jamie, a chivalrous and romantic young Scottish warrior, a passionate affair is ignited that tears Claire's heart between two vastly different men in two irreconcilable lives.",18,tv,56570,/oftZNfyTVNU7IfOqoGLoT8MGvNs.jpg,[9],8.2,60.3055,,['Prime Video']
The Summer I Turned Pretty,"Every summer, Belly and her family head to the Fishers’ beach house in Cousins. Every summer is the same ... until Belly turns sixteen. Relationships will be tested, painful truths will be revealed, and Belly will be forever changed. It’s a summer of first love, first heartbreak and growing up — it's the summer she turns pretty.",18,tv,194766,/utNX6hHohGmenZLW5pFMSrdOhL7.jpg,[9],8.161,31.7308,,['Prime Video']
Are You Afraid of the Dark?,"This spooky anthology series for kids recounts ghost stories told by the young members of the Midnight Society as they gather around a campfire. Each episode opens with members of the Midnight Society at their secret spot in the woods, where they prepare their fire and the night's storyteller announces the title of the his or her offering. However, the cameras soon leave the storyteller and switch to the tale being told.",18,tv,2913,/hcVvglRh3l38IRhhtawlT2nUDY8.jpg,[9],8.153,21.3358,,['Prime Video']
American Horror Story,"An anthology horror drama series centering on different characters and locations, including a house with a murderous past, an asylum, a witch coven, a freak show, a hotel, a farmhouse in Roanoke, a cult, the apocalypse and a summer camp.",18,tv,1413,/5LLG9bjq0i7V5N4UfRhnab8zHK4.jpg,[9],8.112,44.2044,,['Prime Video']
Little House on the Prairie,"Little House on the Prairie is an American Western drama television series, starring Michael Landon, Melissa Gilbert, and Karen Grassle, about a family living on a farm in Walnut Grove, Minnesota, in the 1870s and 1880s.",10751,tv,1781,/eVpvlqKZfEVsBOttNFTUyfPoA6K.jpg,[9],7.936,58.6338,,['Prime Video']
Saved by the Bell,"Lovable schemer Zack Morris leads his pals on adventures at California's Bayside High School. The friends navigate relationships, final exams, school dances, breakups and more while frequently frustrating their principal, Mr. Richard Belding, who does his best to keep them in check.",10751,tv,4345,/9YC576fs6XQR2pfPDJn4kcmG8T5.jpg,[9],7.82,29.4006,,['Prime Video']
ALF,A furry alien wiseguy comes to live with a terran family after crashing into their garage.,10751,tv,4658,/shRed7ZrCRjdIMEYNx2YBVFkkNu.jpg,[9],7.683,30.6657,,['Prime Video']
Frasier,"After many years spent at the “Cheers” bar, Frasier moves back home to Seattle to work as a radio psychiatrist after his policeman father gets shot in the hip on duty.",10751,tv,3452,/gYAb6GCVEFsU9hzMCG5rxaxoIv3.jpg,[9],7.667,90.1258,,['Prime Video']
Everwood,"After the death of his wife, world-class neurosurgeon Dr. Andrew Brown leaves Manhattan and moves his family to the small town of Everwood, Colorado. There he becomes a small-town doctor and learns parenting on the fly as he raises his talented but resentful 15-year-old son Ephram and his 9-year-old daughter Delia.",10751,tv,1950,/4zmuA2Ql1QdUtw9OM6MdmtXnZEF.jpg,[9],7.5,20.0955,,['Prime Video']
Highway to Heaven,A probationary angel is sent back to Earth to team up with an ex-cop and help people.,10751,tv,2440,/fR7BcK3UzQqpX7Earp10nPHitZF.jpg,[9],7.348,42.3625,,['Prime Video']
Kung Fu Panda: The Paws of Destiny,"As the Dragon Master, Po has endured his fair share of epic challenges but nothing could prepare him for his greatest one yet-as a Kung Fu teacher to a group of rambunctious kids from Panda Village who have been imbued with a mysterious and powerful chi energy. Together they embark on amazing adventures, battle ferocious villains, and become legends!",10751,tv,82747,/x4yvmIVuXxYKfTlgRtSJnGC1Izs.jpg,[9],7.239,6.4694,,['Prime Video']
Arthur,"The show revolves around the lives of 8-year-old Arthur Read, an anthropomorphic aardvark, his friends and family, and their daily interactions with each other.",10751,tv,2153,/l6aD0HPh5nZbCxCPFk8LadeT02g.jpg,[9],7.0,15.3823,,['Prime Video']
Bobby's World,"Bobby Generic lives in a typical suburban neighborhood and uses his overactive imagination to discover a world of daring adventure, incredible wonder and lots of laughs — all in pint-sized perspective.",10751,tv,1767,/zrcPIkzTim0ICyc6h81LfmBSQgB.jpg,[9],6.887,17.4869,,['Prime Video']
Merlin,A retelling of the legend of King Arthur from the perspective of the wizard Merlin. Sam Neill stars in the title role in a story that covers not only the rise and fall of Camelot but also the phase in the legendary history of Britain that precedes it.,10751,tv,41691,/ra2F5ufWFV9qDMcZR1VbCfKZO2Z.jpg,[9],6.9,3.7059,,['Prime Video']
The Beverly Hillbillies,"Jed Clampett's swamp is loaded with oil. When a wildcatter discovers the huge pool, Jed sells his land to the O.K. Oil Company and at the urging of cousin Pearl, moves his family to a 35-room mansion in Beverly Hills, California.",10751,tv,1930,/sEZs4szkwBXIK3DOm37MnQN9fIe.jpg,[9],6.8,77.4407,,['Prime Video']
Mr. Bean: The Animated Series,"The animated daily trials and tribulations of clueless yet clever loner Mr Bean (aided by his best friend Teddy of course!) as he stumbles from one mishap to the next, always finding complex solutions to the simplest of problems.",10751,tv,2530,/1V2PSez4pNZ9a4Bbomm7KZiQJ44.jpg,[9],6.813,22.0866,,['Prime Video']
Tin Star,"The story of Jim Worth, an expat British police officer starting a new life with his family as police chief in Little Big Bear, an idyllic town near the Rocky Mountains. When his small town is overrun by migrant workers from a massive new oil refinery – the wave of drugs, prostitution and organised crime that follows them threatens to sweep away everything in its wake.",10751,tv,70384,/lFHZBtugqDiLtjVP9GC3Ig5GfwU.jpg,[9],6.653,8.2648,,['Prime Video']
Dora the Explorer,A young girl named Dora goes on adventures with her red boot-wearing monkey named Boots.,10751,tv,79,/wuZAi6JPdlX68s1p7iztmt0p13C.jpg,[9],6.2,43.283,,['Prime Video']
Teletubbies,"Pre-school fun, fantasy and education with colourful rotund characters Tinky Winky, Dipsy, Laa-Laa and Po in a magical land called Teletubbyland.",10751,tv,1682,/orb9uGxgXs1Lo69SWwWeS5MxA2l.jpg,[9],4.497,58.1149,,['Prime Video']
Blue's Clues,"Blue's Clues is a colorful and learning series that is targeted at the younger crowd, but can be enjoyed by all. The host, Steve Burns, invites viewers daily into the Blue's Clues house to help him out, learn and have fun. The show is based around the host looking for three clues that Blue provides by labelling them with a pawprint to figure something out and in the process, having an adventure.",10762,tv,10821,/7h7gD3n5MT7mQa3zho6JR1lCfh.jpg,[9],7.7,29.3711,,['Prime Video']
Shaun the Sheep,"Shaun the Sheep thinks and acts like a person in a barnyard, which usually gets him into trouble. The farmer's sheepdog, Bitzer, tries to keep Shaun and his friends out of trouble. The farmer is oblivious to the humanlike features of his flock, who are like one big, happy family.",10762,tv,3902,/z2gPfTQd3I0JLWOAEdKYMQRLoun.jpg,[9],7.676,35.6977,,['Prime Video']
Sonic the Hedgehog,"Sonic, Tails, Princess Sally, and a band of freedom fighters battle to overthrow Dr. Robotnik, a despotic dictator who conquered their home planet Mobius years ago, and rules it as a polluted industrial dystopia.",10762,tv,2404,/zQFFrIbgO3yw9Y9gf2vznEvrJ9E.jpg,[9],7.003,8.4612,,['Prime Video']
PAW Patrol,"Marshall, Rocky, Rubble, Zuma and Skye are doing their best to protect the people of their town. Led by Ryder, a tech-savvy 10-year-old boy, each of them is equipped with special equipment and together they help anyone who finds themselves in trouble. No task is too big for them and no puppy is too small.",10762,tv,57532,/9S65uEjDqepU7d71CNmxIBHHdo.jpg,[9],6.992,115.1189,,['Prime Video']
Pingu,"Playful penguin Pingu lives with his family in Antarctica, where he often finds himself caught up in mischievous high jinks with his pal Robby.",10762,tv,9262,/nLE7NR3EsEbv2NfG0bLIaOEhGfY.jpg,[9],6.9,17.5317,,['Prime Video']
Sonic Underground,"Sonic, Sonia, and Manic are the children of Queen Aleena Hedgehog, the rightful ruler of Mobius, and are pursued relentlessly by Doctor Robotnik and his bumbling bounty hunters sidekicks, Sleet and Dingo. As infants, the siblings were separated and placed in hiding to fulfill a prophecy made by the Oracle of Delphius that the triplets would grow up to find their estranged mother, overthrow Robotnik, and take their places once more as Mobius' rightful rulers.",10762,tv,20992,/29FVFvLt10iFG6Lyu5tks9IWdXT.jpg,[9],6.846,7.0168,,['Prime Video']
Mister Rogers' Neighborhood,"Mister Rogers' Neighborhood is an American children's television series that was created and hosted by namesake Fred Rogers. The series originated in 1963 as Misterogers on CBC Television, and was later debuted in 1966 as Misterogers' Neighborhood on the regional Eastern Educational Network, followed by its US network debut on February 19, 1968, and it aired on NET and its successor, PBS, until August 31, 2001. The series is aimed primarily at preschool ages 2 to 5, but has been stated by PBS as ""appropriate for all ages"". Mister Rogers' Neighborhood was produced by Pittsburgh, Pennsylvania, USA public broadcaster WQED and Rogers' non-profit production company Family Communications, Inc.; previously known as Small World Enterprises prior to 1971, the company was renamed The Fred Rogers Company after Rogers' death.",10762,tv,15,/qhbeRYVg120cBmc9XvGxvk6EmJF.jpg,[9],5.8,30.4238,,['Prime Video']
The Expanse,A thriller set two hundred years in the future following the case of a missing young woman who brings a hardened detective and a rogue ship's captain together in a race across the solar system to expose the greatest conspiracy in human history.,9648,tv,63639,/8djpxDeWpINnGhjpFXQjnBe6zbx.jpg,[9],8.069,60.1181,,['Prime Video']
Wolfblood,"Being a teenager is hard enough. Being a Wolfblood teenager is ten times more complicated. 14 year old Maddy loves her abilities - heightened senses, being faster, stronger and more graceful - but hates the secrets that come with them.",9648,tv,58956,/rYFKm38ClVGVe6Bj3RUYf67Vc9E.jpg,[9],7.959,9.2304,,['Prime Video']
Three-Body,"Nanotechnology researcher Wang Miao is taken to the Joint Operations Center by police officer Shi Qiang, who's investigating the mysterious suicide wave among scientists worldwide,  and recruited to sneak into an organization called the Frontiers of Science to help the investigation. When Wang Miao is contacted by the leader of the organization, Shen Yufei, she introduces him to a sophisticated VR video game called Three-Body, but soon he discovers that it's more than just a game.",9648,tv,204541,/buXHm2shttFRQIBsCFlv5L2TmKh.jpg,[9],7.8,8.7678,,['Prime Video']
The Prisoner,"After resigning, a secret agent is abducted and taken to what looks like an idyllic village, but is really a bizarre Kafkaesque prison. His warders demand information. He gives them nothing, but only tries to escape.",9648,tv,894,/1FtqAlj6jsBk25PKwL2NrgzdFSo.jpg,[9],7.755,9.5912,,['Prime Video']
The Lost Flowers of Alice Hart,"After losing her parents in a mysterious fire, nine-year-old Alice Hart is raised by her grandmother June on a flower farm where she learns there are secrets within secrets. But years on, an unearthed betrayal sees Alice forced to face her past.",9648,tv,125816,/sNeGAamuke1a2I4ndcaE0bnukh4.jpg,[9],7.737,3.8626,,['Prime Video']
The Wilds,"A group of teen girls from different backgrounds must fight for survival after a plane crash strands them on a deserted island. The castaways both clash and bond as they learn more about each other, the secrets they keep, and the traumas they've all endured. But there’s just one twist… these girls did not end up on this island by accident.",9648,tv,113367,/gHBtyMdHbWoM3tpM8VZymer8HfF.jpg,[9],7.698,9.994,,['Prime Video']
Them,A limited anthology series that explores terror in America.,9648,tv,120462,/bJw1VZ4ACt5TnAvJbHcprzgYc1E.jpg,[9],7.582,8.4076,,['Prime Video']
Manhunt,"Inspired by actual events, this true crime anthology series takes a deep dive into the dark, twisted minds of terrorists and follows the brave souls who hunt them down.",9648,tv,72597,/9ukZcwaqcObmmxxfcIXTgVMvalJ.jpg,[9],7.552,10.3836,,['Prime Video']
Haven,"FBI agent Audrey Parker arrives in the small town of Haven, Maine to solve a murder and soon discovers the town's many secrets—which also hold the key to unlocking the mysteries of her lost past.",9648,tv,33001,/aceumwROgphFLSyOXFfijaoSZJE.jpg,[9],7.5,33.5505,,['Prime Video']
The Rockford Files,"Cranky but likable L.A. PI Jim Rockford pulls no punches (but takes plenty of them). An ex-con sent to the slammer for a crime he didn't commit, Rockford takes on cases others don't want, aided by his tough old man, his lawyer girlfriend and some shady associates from his past.",9648,tv,954,/fniHEsTeqHMg41GlCYJxZVgtn7H.jpg,[9],7.5,34.6873,,['Prime Video']
The Boarding School: Las Cumbres,"In an inaccessible place between the mountains and isolated from the world, a school is located next to an old monastery. The students are rebellious and problematic young people who live under the strict and severe discipline imposed by the center to reintegrate them into society. The surrounding forest is home to ancient legends, threats that are still valid and that will immerse them in terrifying adventures.",9648,tv,97513,/9KvN6eNNY9kbiWlZ8IS175xj4Ym.jpg,[9],7.518,9.3495,,['Prime Video']
Midsomer Murders,"The peacefulness of the Midsomer community is shattered by violent crimes, suspects are placed under suspicion, and it is up to a veteran DCI and his young sergeant to calmly and diligently eliminate the innocent and ruthlessly pursue the guilty. ",9648,tv,764,/31wojXBSLT6LYTUMyc6BiyXqUyP.jpg,[9],7.516,87.4013,,['Prime Video']
Beast Games,"I gathered 1,000 people to fight for $5,000,000, the LARGEST cash prize in TV history! We're also giving away a private island, Lamborghinis, and millions more in cash throughout the competition! Go watch to see the greatest show ever made!",10764,tv,249522,/3itZlypnOcVcqI5xxyO6nvJ52yM.jpg,[9],7.565,14.1836,,['Prime Video']
Kitchen Nightmares,"Chef Ramsay attempts to do the impossible: turn one ordinary and empty restaurant into the most popular, sought-after venue in town. There's no time for polite small talk as he embarks on his mission to turn around the fortunes of each restaurant in just one week and save them from their living nightmares.",10764,tv,11294,/10XpD4aEOExWcOg9bxCA28NNsMQ.jpg,[9],7.4,11.8136,,['Prime Video']
LOL: Last One Laughing Italy,"Is a comedy show where ten professional comedians face off for six hours in a row to keep a straight face, while they try to make their opponents laugh. The first time someone laughs the contestant gets warned, the second time, they get eliminated from the game. Whoever manages to resist without laughing all the way through the six hours wins EUR100,000 to turn over to the charity of their choice.",10764,tv,120494,/g5Y0piW276vOcStW0s0uYXOf4Gw.jpg,[9],7.009,6.9132,,['Prime Video']
Catfish: The TV Show,Nev and his co-hosts -- from Max to Kamie to celebrity guests -- help people in dubious online relationships track down their baes IRL so they can sort out what's fact and what's fiction.,10764,tv,46910,/gy6kqWfIWaVyjU7ifa3KkkTDSHd.jpg,[9],6.8,64.3749,,['Prime Video']
Hell's Kitchen,Aspiring restaurateurs brave Ramsay and his fiery command of the kitchen as he puts the competitors through an intense culinary academy to prove they possess the right combination of ingredients to win a life-changing grand prize.,10764,tv,2370,/shOVFku8daIGRpgjTdMZBxUAvsV.jpg,[9],6.823,90.0206,,['Prime Video']
Familiar Wife,"After receiving a bizarre chance to go back in time, a man wakes up to find that his whole life — including the person he married — is different.",10765,tv,80741,/CsVRNfNVmWeyHp6z4gBh3OGwFY.jpg,[9],8.0,5.4944,,['Prime Video']
My Roommate Is a Gumiho,"To become a human, a 999-year-old Gumiho, Shin Woo-yeo needs to fill his fox bead with human energy before he turns 1,000 years old. One day, a college girl, Lee Dam accidentally swallows Woo-yeo's fox bead.",10765,tv,114118,/ep3TFArcl7jYipJymsKp2zuGv1m.jpg,[9],8.0,5.5251,,['Prime Video']
"Betty la Fea, the Story Continues","While an empowered and wiser Betty works hard on rebuilding her relationship with her teenage daughter Mila, her relationship with Armando begins to deteriorate, making her question if she made the right decision 20 years ago.",10766,tv,230424,/sgCcmsJ4aKAK8QwrbG6RLYxxFAj.jpg,[9],7.5,11.528,,['Prime Video']
Cuna de lobos,"After causing the death of her millionaire husband Carlos, Catalina Creel, whose great beauty is only surpassed by her cruelty, will go to any lengths to secure her fortune and bloodline.",10766,tv,93394,/kzGzPmsIII6aYDuFEc1VfINckUK.jpg,[9],6.9,3.2222,,['Prime Video']
Between Two Ferns with Zach Galifianakis,Host Zach Galifianakis conducts celebrity interviews sitting with his guests between two potted ferns.,10767,tv,39754,/puvJM8LPlp5YttZByZ259A87XQT.jpg,[9],7.509,3.3481,,['Prime Video']
Generation War,"Five young German friends promise to meet again after WW2 ends, but soon their naive wishes of peace and happiness will become a long and tragic nightmare.",10768,tv,46849,/m1qXjaki7wCe6CpsB4wG4nCsJ9v.jpg,[9],8.006,5.175,,['Prime Video']
The White Princess,"The story of Elizabeth of York, the White Queen's daughter, and her marriage to the Lancaster victor, Henry VII. Based on the Philippa Gregory book of the same name.",10768,tv,70215,/8urYFWrEd8ue94Fm4JpHccQg3M7.jpg,[9],7.805,5.2749,,['Prime Video']
'Allo 'Allo!,The misadventures of hapless cafe owner René Artois and his escapades with the Resistance in occupied France.,10768,tv,2211,/m42lb4UxkpaFil4bw0bqqjlWCY4.jpg,[9],7.774,18.3685,,['Prime Video']
Tom Clancy's Jack Ryan,"When CIA analyst Jack Ryan stumbles upon a suspicious series of bank transfers his search for answers pulls him from the safety of his desk job and catapults him into a deadly game of cat and mouse throughout Europe and the Middle East, with a rising terrorist figurehead preparing for a massive attack against the US and her allies.",10768,tv,73375,/cO4py3L3q5GNPrA0qr1wVDrosK1.jpg,[9],7.689,27.4498,,['Prime Video']
The Legend of El Cid,"The story of Rodrigo Díaz de Vivar, a Castilian nobleman and war hero in medieval Spain.",10768,tv,94167,/jTDpdYASFxX45GWkGPHmS74BNvz.jpg,[9],7.219,4.9159,,['Prime Video']
Occupied,"In the near future, Norway is occupied by Russia on behalf of the European Union, due to the fact that the newly elected environmental friendly Norwegian government has stopped the all important oil- and gas-production in the North Sea.",10768,tv,63867,/s0bB6HXmJrcH5UiSzZPyjLwcvsS.jpg,[9],7.2,5.5578,,['Prime Video']
TURN: Washington's Spies,"The story of New York farmer, Abe Woodhull, who bands together with a group of childhood friends to form The Culper Ring, an unlikely group of spies who turn the tide in America’s fight for independence.",10768,tv,57276,/AehTUycX0VSvCkOOkZzurLnjHsS.jpg,[9],7.137,13.6359,,['Prime Video']
The Little Drummer Girl,"Brilliant young actress Charlie strikes up an acquaintance with an intriguing stranger while on holiday in Greece, but it rapidly becomes apparent that his intentions are far from romantic.",10768,tv,76887,/8Y137iEKnlBtfBWHRi7aAODdD9Z.jpg,[9],7.038,4.348,,['Prime Video']
Cleopatra,"Cleopatra, the famed Egyptian Queen born in 69 B.C., is shown to have been brought by Roman ruler Julius Caesar at age 18. Caesar becomes sexually obsessed by the 18 year old queen, beds her, and eventually has a son by her. However, his Roman followers and his wife are not pleased by the union. In fact, as Caesar has only a daughter by his wife, he had picked Octavian as his successor.",10768,tv,47119,/IE344ILuvDURHVwkXJQOQRaoU8.jpg,[9],6.6,2.4036,,['Prime Video']
Lonesome Dove,"A pair of longtime friends and former Texas Rangers crave one last adventure before hanging-up their spurs. After stealing over a thousand head of cattle from rustlers south of the border, they recruit an unlikely crew of hands to drive the herd 3,000 miles north to the grasslands of Montana.",37,tv,41692,/qK4iseZGf0YhYx53ecawSGhL0sl.jpg,[9],7.8,4.613,,['Prime Video']
The English,"An aristocratic Englishwoman, Lady Cornelia Locke, arrives into the new and wild landscape of the American West to wreak revenge on the man she sees as responsible for the death of her son.",37,tv,99346,/aAFAwxj0VzBRyX5biAHUJM73qYG.jpg,[9],7.265,4.2362,,['Prime Video']
Greyhound,"A first-time captain leads a convoy of allied ships carrying thousands of soldiers across the treacherous waters of the ""Black Pit"" to the front lines of WWII. With no air cover protection for 5 days, the captain and his convoy must battle the surrounding enemy Nazi U-boats in order to give the allies a chance to win the war.",28,movie,516486,/kjMbDciooTbJPofVXgAoFjfX8Of.jpg,[350],7.402,8.3138,2020-07-09,['Apple TV Plus']
The Family Plan,"Dan Morgan is many things: a devoted husband, a loving father, a celebrated car salesman. He's also a former assassin. And when his past catches up to his present, he's forced to take his unsuspecting family on a road trip unlike any other.",28,movie,1029575,/jLLtx3nTRSLGPAKl4RoIv1FbEBr.jpg,[350],7.263,11.4095,2023-12-14,['Apple TV Plus']
Ghosted,"Salt-of-the-earth Cole falls head over heels for enigmatic Sadie—but then makes the shocking discovery that she's a secret agent. Before they can decide on a second date, Cole and Sadie are swept away on an international adventure to save the world.",28,movie,868759,/liLN69YgoovHVgmlHJ876PKi5Yi.jpg,[350],6.934,14.122,2023-04-18,['Apple TV Plus']
Wolfs,"Hired to cover up a high-profile crime, a fixer soon finds his night spiralling out of control when he's forced to work with an unexpected counterpart.",28,movie,877817,/vOX1Zng472PC2KnS0B9nRfM8aaZ.jpg,[350],6.538,15.2255,2024-09-20,['Apple TV Plus']
The Instigators,"Rory and Cobby are unlikely partners thrown together for a heist. But when it goes awry, they team up to outrun police, backward bureaucrats, and a vengeful crime boss.",28,movie,1059064,/pIz9csYn1yjrzQi0BuBZNJrTMi0.jpg,[350],6.211,7.1229,2024-08-02,['Apple TV Plus']
